season,week,home_team,away_team,home_score,away_score,game_id,gameday
2024,17,PHI,DAL,41.0,7.0,2024_17_DAL_PHI,2024-12-29
2024,17,TB,CAR,48.0,14.0,2024_17_CAR_TB,2024-12-29
2024,17,CLE,MIA,3.0,20.0,2024_17_MIA_CLE,2024-12-29
2024,17,MIN,GB,27.0,25.0,2024_17_GB_MIN,2024-12-29
2024,17,WAS,ATL,30.0,24.0,2024_17_ATL_WAS,2024-12-29
2024,17,SF,DET,34.0,40.0,2024_17_DET_SF,2024-12-30
2024,18,BAL,CLE,35.0,10.0,2024_18_CLE_BAL,2025-01-04
2024,18,PIT,CIN,17.0,19.0,2024_18_CIN_PIT,2025-01-04
2024,18,ATL,CAR,38.0,44.0,2024_18_CAR_ATL,2025-01-05
2024,18,DAL,WAS,19.0,23.0,2024_18_WAS_DAL,2025-01-05
2024,18,GB,CHI,22.0,24.0,2024_18_CHI_GB,2025-01-05
2024,18,IND,JAX,26.0,23.0,2024_18_JAX_IND,2025-01-05
2024,18,NE,BUF,23.0,16.0,2024_18_BUF_NE,2025-01-05
2024,18,PHI,NYG,20.0,13.0,2024_18_NYG_PHI,2025-01-05
2024,18,TB,NO,27.0,19.0,2024_18_NO_TB,2025-01-05
2024,18,TEN,HOU,14.0,23.0,2024_18_HOU_TEN,2025-01-05
2024,18,ARI,SF,47.0,24.0,2024_18_SF_ARI,2025-01-05
2024,18,DEN,KC,38.0,0.0,2024_18_KC_DEN,2025-01-05
2024,18,LA,SEA,25.0,30.0,2024_18_SEA_LA,2025-01-05
2024,18,LV,LAC,20.0,34.0,2024_18_LAC_LV,2025-01-05
2024,18,NYJ,MIA,32.0,20.0,2024_18_MIA_NYJ,2025-01-05
2024,18,DET,MIN,31.0,9.0,2024_18_MIN_DET,2025-01-05
2024,19,HOU,LAC,32.0,12.0,2024_19_LAC_HOU,2025-01-11
2024,19,BAL,PIT,28.0,14.0,2024_19_PIT_BAL,2025-01-11
2024,19,BUF,DEN,31.0,7.0,2024_19_DEN_BUF,2025-01-12
2024,19,PHI,GB,22.0,10.0,2024_19_GB_PHI,2025-01-12
2024,19,TB,WAS,20.0,23.0,2024_19_WAS_TB,2025-01-12
2024,19,LA,MIN,27.0,9.0,2024_19_MIN_LA,2025-01-13
2024,20,KC,HOU,23.0,14.0,2024_20_HOU_KC,2025-01-18
2024,20,DET,WAS,31.0,45.0,2024_20_WAS_DET,2025-01-18
2024,20,PHI,LA,28.0,22.0,2024_20_LA_PHI,2025-01-19
2024,20,BUF,BAL,27.0,25.0,2024_20_BAL_BUF,2025-01-19
2024,21,PHI,WAS,55.0,23.0,2024_21_WAS_PHI,2025-01-26
2024,21,KC,BUF,32.0,29.0,2024_21_BUF_KC,2025-01-26
2024,22,PHI,KC,40.0,22.0,2024_22_KC_PHI,2025-02-09
2025,1,PHI,DAL,24.0,20.0,2025_01_DAL_PHI,2025-09-04
2025,1,LAC,KC,27.0,21.0,2025_01_KC_LAC,2025-09-05
2025,1,ATL,TB,20.0,23.0,2025_01_TB_ATL,2025-09-07
2025,1,CLE,CIN,16.0,17.0,2025_01_CIN_CLE,2025-09-07
2025,1,IND,MIA,33.0,8.0,2025_01_MIA_IND,2025-09-07
2025,1,JAX,CAR,26.0,10.0,2025_01_CAR_JAX,2025-09-07
2025,1,NE,LV,13.0,20.0,2025_01_LV_NE,2025-09-07
2025,1,NO,ARI,13.0,20.0,2025_01_ARI_NO,2025-09-07
2025,1,NYJ,PIT,32.0,34.0,2025_01_PIT_NYJ,2025-09-07
2025,1,WAS,NYG,21.0,6.0,2025_01_NYG_WAS,2025-09-07
2025,1,DEN,TEN,20.0,12.0,2025_01_TEN_DEN,2025-09-07
2025,1,SEA,SF,13.0,17.0,2025_01_SF_SEA,2025-09-07
2025,1,GB,DET,27.0,13.0,2025_01_DET_GB,2025-09-07
2025,1,LA,HOU,14.0,9.0,2025_01_HOU_LA,2025-09-07
2025,1,BUF,BAL,41.0,40.0,2025_01_BAL_BUF,2025-09-07
2025,1,CHI,MIN,24.0,27.0,2025_01_MIN_CHI,2025-09-08
2025,2,GB,WAS,27.0,18.0,2025_02_WAS_GB,2025-09-11
2025,2,BAL,CLE,41.0,17.0,2025_02_CLE_BAL,2025-09-14
2025,2,CIN,JAX,31.0,27.0,2025_02_JAX_CIN,2025-09-14
2025,2,DAL,NYG,40.0,37.0,2025_02_NYG_DAL,2025-09-14
2025,2,DET,CHI,52.0,21.0,2025_02_CHI_DET,2025-09-14
2025,2,MIA,NE,27.0,33.0,2025_02_NE_MIA,2025-09-14
2025,2,NO,SF,21.0,26.0,2025_02_SF_NO,2025-09-14
2025,2,NYJ,BUF,10.0,30.0,2025_02_BUF_NYJ,2025-09-14
2025,2,PIT,SEA,17.0,31.0,2025_02_SEA_PIT,2025-09-14
2025,2,TEN,LA,19.0,33.0,2025_02_LA_TEN,2025-09-14
2025,2,ARI,CAR,27.0,22.0,2025_02_CAR_ARI,2025-09-14
2025,2,IND,DEN,29.0,28.0,2025_02_DEN_IND,2025-09-14
2025,2,KC,PHI,17.0,20.0,2025_02_PHI_KC,2025-09-14
2025,2,MIN,ATL,6.0,22.0,2025_02_ATL_MIN,2025-09-14
2025,2,HOU,TB,19.0,20.0,2025_02_TB_HOU,2025-09-15
2025,2,LV,LAC,9.0,20.0,2025_02_LAC_LV,2025-09-15
2025,3,BUF,MIA,31.0,21.0,2025_03_MIA_BUF,2025-09-18
2025,3,CAR,ATL,30.0,0.0,2025_03_ATL_CAR,2025-09-21
2025,3,CLE,GB,13.0,10.0,2025_03_GB_CLE,2025-09-21
2025,3,JAX,HOU,17.0,10.0,2025_03_HOU_JAX,2025-09-21
2025,3,MIN,CIN,48.0,10.0,2025_03_CIN_MIN,2025-09-21
2025,3,NE,PIT,14.0,21.0,2025_03_PIT_NE,2025-09-21
2025,3,PHI,LA,33.0,26.0,2025_03_LA_PHI,2025-09-21
2025,3,TB,NYJ,29.0,27.0,2025_03_NYJ_TB,2025-09-21
2025,3,TEN,IND,20.0,41.0,2025_03_IND_TEN,2025-09-21
2025,3,WAS,LV,41.0,24.0,2025_03_LV_WAS,2025-09-21
2025,3,LAC,DEN,23.0,20.0,2025_03_DEN_LAC,2025-09-21
2025,3,SEA,NO,44.0,13.0,2025_03_NO_SEA,2025-09-21
2025,3,CHI,DAL,31.0,14.0,2025_03_DAL_CHI,2025-09-21
2025,3,SF,ARI,16.0,15.0,2025_03_ARI_SF,2025-09-21
2025,3,NYG,KC,9.0,22.0,2025_03_KC_NYG,2025-09-21
2025,3,BAL,DET,30.0,38.0,2025_03_DET_BAL,2025-09-22
2025,4,ARI,SEA,20.0,23.0,2025_04_SEA_ARI,2025-09-25
2025,4,PIT,MIN,24.0,21.0,2025_04_MIN_PIT,2025-09-28
2025,4,ATL,WAS,34.0,27.0,2025_04_WAS_ATL,2025-09-28
2025,4,BUF,NO,31.0,19.0,2025_04_NO_BUF,2025-09-28
2025,4,DET,CLE,34.0,10.0,2025_04_CLE_DET,2025-09-28
2025,4,HOU,TEN,26.0,0.0,2025_04_TEN_HOU,2025-09-28
2025,4,NE,CAR,42.0,13.0,2025_04_CAR_NE,2025-09-28
2025,4,NYG,LAC,21.0,18.0,2025_04_LAC_NYG,2025-09-28
2025,4,TB,PHI,25.0,31.0,2025_04_PHI_TB,2025-09-28
2025,4,LA,IND,27.0,20.0,2025_04_IND_LA,2025-09-28
2025,4,SF,JAX,21.0,26.0,2025_04_JAX_SF,2025-09-28
2025,4,KC,BAL,37.0,20.0,2025_04_BAL_KC,2025-09-28
2025,4,LV,CHI,24.0,25.0,2025_04_CHI_LV,2025-09-28
2025,4,DAL,GB,40.0,40.0,2025_04_GB_DAL,2025-09-28
2025,4,MIA,NYJ,27.0,21.0,2025_04_NYJ_MIA,2025-09-29
2025,4,DEN,CIN,28.0,3.0,2025_04_CIN_DEN,2025-09-29
2025,5,LA,SF,23.0,26.0,2025_05_SF_LA,2025-10-02
2025,5,CLE,MIN,17.0,21.0,2025_05_MIN_CLE,2025-10-05
2025,5,BAL,HOU,10.0,44.0,2025_05_HOU_BAL,2025-10-05
2025,5,CAR,MIA,27.0,24.0,2025_05_MIA_CAR,2025-10-05
2025,5,IND,LV,40.0,6.0,2025_05_LV_IND,2025-10-05
2025,5,NO,NYG,26.0,14.0,2025_05_NYG_NO,2025-10-05
2025,5,NYJ,DAL,22.0,37.0,2025_05_DAL_NYJ,2025-10-05
2025,5,PHI,DEN,17.0,21.0,2025_05_DEN_PHI,2025-10-05
2025,5,ARI,TEN,21.0,22.0,2025_05_TEN_ARI,2025-10-05
2025,5,SEA,TB,35.0,38.0,2025_05_TB_SEA,2025-10-05
2025,5,CIN,DET,24.0,37.0,2025_05_DET_CIN,2025-10-05
2025,5,LAC,WAS,10.0,27.0,2025_05_WAS_LAC,2025-10-05
2025,5,BUF,NE,20.0,23.0,2025_05_NE_BUF,2025-10-05
2025,5,JAX,KC,31.0,28.0,2025_05_KC_JAX,2025-10-06
2025,6,NYG,PHI,34.0,17.0,2025_06_PHI_NYG,2025-10-09
2025,6,NYJ,DEN,11.0,13.0,2025_06_DEN_NYJ,2025-10-12
2025,6,BAL,LA,3.0,17.0,2025_06_LA_BAL,2025-10-12
2025,6,CAR,DAL,30.0,27.0,2025_06_DAL_CAR,2025-10-12
2025,6,IND,ARI,31.0,27.0,2025_06_ARI_IND,2025-10-12
2025,6,JAX,SEA,12.0,20.0,2025_06_SEA_JAX,2025-10-12
2025,6,MIA,LAC,27.0,29.0,2025_06_LAC_MIA,2025-10-12
2025,6,NO,NE,19.0,25.0,2025_06_NE_NO,2025-10-12
2025,6,PIT,CLE,23.0,9.0,2025_06_CLE_PIT,2025-10-12
2025,6,LV,TEN,20.0,10.0,2025_06_TEN_LV,2025-10-12
2025,6,GB,CIN,27.0,18.0,2025_06_CIN_GB,2025-10-12
2025,6,TB,SF,30.0,19.0,2025_06_SF_TB,2025-10-12
2025,6,KC,DET,30.0,17.0,2025_06_DET_KC,2025-10-12
2025,6,ATL,BUF,24.0,14.0,2025_06_BUF_ATL,2025-10-13
2025,6,WAS,CHI,24.0,25.0,2025_06_CHI_WAS,2025-10-13
2025,7,CIN,PIT,33.0,31.0,2025_07_PIT_CIN,2025-10-16
2025,7,JAX,LA,7.0,35.0,2025_07_LA_JAX,2025-10-19
2025,7,CHI,NO,26.0,14.0,2025_07_NO_CHI,2025-10-19
2025,7,CLE,MIA,31.0,6.0,2025_07_MIA_CLE,2025-10-19
2025,7,KC,LV,31.0,0.0,2025_07_LV_KC,2025-10-19
2025,7,MIN,PHI,22.0,28.0,2025_07_PHI_MIN,2025-10-19
2025,7,NYJ,CAR,6.0,13.0,2025_07_CAR_NYJ,2025-10-19
2025,7,TEN,NE,13.0,31.0,2025_07_NE_TEN,2025-10-19
2025,7,DEN,NYG,33.0,32.0,2025_07_NYG_DEN,2025-10-19
2025,7,LAC,IND,24.0,38.0,2025_07_IND_LAC,2025-10-19
2025,7,ARI,GB,23.0,27.0,2025_07_GB_ARI,2025-10-19
2025,7,DAL,WAS,44.0,22.0,2025_07_WAS_DAL,2025-10-19
2025,7,SF,ATL,20.0,10.0,2025_07_ATL_SF,2025-10-19
2025,7,DET,TB,24.0,9.0,2025_07_TB_DET,2025-10-20
2025,7,SEA,HOU,27.0,19.0,2025_07_HOU_SEA,2025-10-20
2025,8,LAC,MIN,37.0,10.0,2025_08_MIN_LAC,2025-10-23
2025,8,ATL,MIA,10.0,34.0,2025_08_MIA_ATL,2025-10-26
2025,8,BAL,CHI,30.0,16.0,2025_08_CHI_BAL,2025-10-26
2025,8,CAR,BUF,9.0,40.0,2025_08_BUF_CAR,2025-10-26
2025,8,CIN,NYJ,38.0,39.0,2025_08_NYJ_CIN,2025-10-26
2025,8,HOU,SF,26.0,15.0,2025_08_SF_HOU,2025-10-26
2025,8,NE,CLE,32.0,13.0,2025_08_CLE_NE,2025-10-26
2025,8,PHI,NYG,38.0,20.0,2025_08_NYG_PHI,2025-10-26
2025,8,NO,TB,3.0,23.0,2025_08_TB_NO,2025-10-26
2025,8,DEN,DAL,44.0,24.0,2025_08_DAL_DEN,2025-10-26
2025,8,IND,TEN,38.0,14.0,2025_08_TEN_IND,2025-10-26
2025,8,PIT,GB,25.0,35.0,2025_08_GB_PIT,2025-10-26
2025,8,KC,WAS,28.0,7.0,2025_08_WAS_KC,2025-10-27
2025,9,MIA,BAL,6.0,28.0,2025_09_BAL_MIA,2025-10-30
2025,9,CIN,CHI,42.0,47.0,2025_09_CHI_CIN,2025-11-02
2025,9,DET,MIN,24.0,27.0,2025_09_MIN_DET,2025-11-02
2025,9,GB,CAR,13.0,16.0,2025_09_CAR_GB,2025-11-02
2025,9,HOU,DEN,15.0,18.0,2025_09_DEN_HOU,2025-11-02
2025,9,NE,ATL,24.0,23.0,2025_09_ATL_NE,2025-11-02
2025,9,NYG,SF,24.0,34.0,2025_09_SF_NYG,2025-11-02
2025,9,PIT,IND,27.0,20.0,2025_09_IND_PIT,2025-11-02
2025,9,TEN,LAC,20.0,27.0,2025_09_LAC_TEN,2025-11-02
2025,9,LA,NO,34.0,10.0,2025_09_NO_LA,2025-11-02
2025,9,LV,JAX,29.0,30.0,2025_09_JAX_LV,2025-11-02
2025,9,BUF,KC,28.0,21.0,2025_09_KC_BUF,2025-11-02
2025,9,WAS,SEA,14.0,38.0,2025_09_SEA_WAS,2025-11-02
2025,9,DAL,ARI,17.0,27.0,2025_09_ARI_DAL,2025-11-03
2025,10,DEN,LV,10.0,7.0,2025_10_LV_DEN,2025-11-06
2025,10,IND,ATL,31.0,25.0,2025_10_ATL_IND,2025-11-09
2025,10,CAR,NO,7.0,17.0,2025_10_NO_CAR,2025-11-09
2025,10,CHI,NYG,24.0,20.0,2025_10_NYG_CHI,2025-11-09
2025,10,HOU,JAX,36.0,29.0,2025_10_JAX_HOU,2025-11-09
2025,10,MIA,BUF,30.0,13.0,2025_10_BUF_MIA,2025-11-09
2025,10,MIN,BAL,19.0,27.0,2025_10_BAL_MIN,2025-11-09
2025,10,NYJ,CLE,27.0,20.0,2025_10_CLE_NYJ,2025-11-09
2025,10,TB,NE,23.0,28.0,2025_10_NE_TB,2025-11-09
2025,10,SEA,ARI,44.0,22.0,2025_10_ARI_SEA,2025-11-09
2025,10,SF,LA,26.0,42.0,2025_10_LA_SF,2025-11-09
2025,10,WAS,DET,22.0,44.0,2025_10_DET_WAS,2025-11-09
2025,10,LAC,PIT,25.0,10.0,2025_10_PIT_LAC,2025-11-09
2025,10,GB,PHI,7.0,10.0,2025_10_PHI_GB,2025-11-10
2025,11,NE,NYJ,27.0,14.0,2025_11_NYJ_NE,2025-11-13
2025,11,MIA,WAS,16.0,13.0,2025_11_WAS_MIA,2025-11-16
2025,11,ATL,CAR,27.0,30.0,2025_11_CAR_ATL,2025-11-16
2025,11,BUF,TB,44.0,32.0,2025_11_TB_BUF,2025-11-16
2025,11,JAX,LAC,35.0,6.0,2025_11_LAC_JAX,2025-11-16
2025,11,MIN,CHI,17.0,19.0,2025_11_CHI_MIN,2025-11-16
2025,11,NYG,GB,20.0,27.0,2025_11_GB_NYG,2025-11-16
2025,11,PIT,CIN,34.0,12.0,2025_11_CIN_PIT,2025-11-16
2025,11,TEN,HOU,13.0,16.0,2025_11_HOU_TEN,2025-11-16
2025,11,ARI,SF,22.0,41.0,2025_11_SF_ARI,2025-11-16
2025,11,LA,SEA,21.0,19.0,2025_11_SEA_LA,2025-11-16
2025,11,CLE,BAL,16.0,23.0,2025_11_BAL_CLE,2025-11-16
2025,11,DEN,KC,22.0,19.0,2025_11_KC_DEN,2025-11-16
2025,11,PHI,DET,16.0,9.0,2025_11_DET_PHI,2025-11-16
2025,11,LV,DAL,16.0,33.0,2025_11_DAL_LV,2025-11-17
2025,12,HOU,BUF,23.0,19.0,2025_12_BUF_HOU,2025-11-20
2025,12,BAL,NYJ,23.0,10.0,2025_12_NYJ_BAL,2025-11-23
2025,12,CHI,PIT,31.0,28.0,2025_12_PIT_CHI,2025-11-23
2025,12,CIN,NE,20.0,26.0,2025_12_NE_CIN,2025-11-23
2025,12,DET,NYG,34.0,27.0,2025_12_NYG_DET,2025-11-23
2025,12,GB,MIN,23.0,6.0,2025_12_MIN_GB,2025-11-23
2025,12,KC,IND,23.0,20.0,2025_12_IND_KC,2025-11-23
2025,12,TEN,SEA,24.0,30.0,2025_12_SEA_TEN,2025-11-23
2025,12,ARI,JAX,24.0,27.0,2025_12_JAX_ARI,2025-11-23
2025,12,LV,CLE,10.0,24.0,2025_12_CLE_LV,2025-11-23
2025,12,DAL,PHI,24.0,21.0,2025_12_PHI_DAL,2025-11-23
2025,12,NO,ATL,10.0,24.0,2025_12_ATL_NO,2025-11-23
2025,12,LA,TB,34.0,7.0,2025_12_TB_LA,2025-11-23
2025,12,SF,CAR,20.0,9.0,2025_12_CAR_SF,2025-11-24
2025,13,DET,GB,24.0,31.0,2025_13_GB_DET,2025-11-27
2025,13,DAL,KC,31.0,28.0,2025_13_KC_DAL,2025-11-27
2025,13,BAL,CIN,14.0,32.0,2025_13_CIN_BAL,2025-11-27
2025,13,PHI,CHI,15.0,24.0,2025_13_CHI_PHI,2025-11-28
2025,13,CAR,LA,31.0,28.0,2025_13_LA_CAR,2025-11-30
2025,13,CLE,SF,8.0,26.0,2025_13_SF_CLE,2025-11-30
2025,13,IND,HOU,16.0,20.0,2025_13_HOU_IND,2025-11-30
2025,13,MIA,NO,21.0,17.0,2025_13_NO_MIA,2025-11-30
2025,13,NYJ,ATL,27.0,24.0,2025_13_ATL_NYJ,2025-11-30
2025,13,TB,ARI,20.0,17.0,2025_13_ARI_TB,2025-11-30
2025,13,TEN,JAX,3.0,25.0,2025_13_JAX_TEN,2025-11-30
2025,13,SEA,MIN,26.0,0.0,2025_13_MIN_SEA,2025-11-30
2025,13,LAC,LV,31.0,14.0,2025_13_LV_LAC,2025-11-30
2025,13,PIT,BUF,7.0,26.0,2025_13_BUF_PIT,2025-11-30
2025,13,WAS,DEN,26.0,27.0,2025_13_DEN_WAS,2025-11-30
2025,13,NE,NYG,33.0,15.0,2025_13_NYG_NE,2025-12-01
2025,14,DET,DAL,44.0,30.0,2025_14_DAL_DET,2025-12-04
2025,14,ATL,SEA,9.0,37.0,2025_14_SEA_ATL,2025-12-07
2025,14,BAL,PIT,22.0,27.0,2025_14_PIT_BAL,2025-12-07
2025,14,BUF,CIN,39.0,34.0,2025_14_CIN_BUF,2025-12-07
2025,14,CLE,TEN,29.0,31.0,2025_14_TEN_CLE,2025-12-07
2025,14,JAX,IND,36.0,19.0,2025_14_IND_JAX,2025-12-07
2025,14,MIN,WAS,31.0,0.0,2025_14_WAS_MIN,2025-12-07
2025,14,NYJ,MIA,10.0,34.0,2025_14_MIA_NYJ,2025-12-07
2025,14,TB,NO,20.0,24.0,2025_14_NO_TB,2025-12-07
2025,14,LV,DEN,17.0,24.0,2025_14_DEN_LV,2025-12-07
2025,14,ARI,LA,17.0,45.0,2025_14_LA_ARI,2025-12-07
2025,14,GB,CHI,28.0,21.0,2025_14_CHI_GB,2025-12-07
2025,14,KC,HOU,10.0,20.0,2025_14_HOU_KC,2025-12-07
2025,14,LAC,PHI,22.0,19.0,2025_14_PHI_LAC,2025-12-08
2025,15,TB,ATL,28.0,29.0,2025_15_ATL_TB,2025-12-11
2025,15,CHI,CLE,,,2025_15_CLE_CHI,2025-12-14
2025,15,CIN,BAL,,,2025_15_BAL_CIN,2025-12-14
2025,15,HOU,ARI,,,2025_15_ARI_HOU,2025-12-14
2025,15,JAX,NYJ,,,2025_15_NYJ_JAX,2025-12-14
2025,15,KC,LAC,,,2025_15_LAC_KC,2025-12-14
2025,15,NE,BUF,,,2025_15_BUF_NE,2025-12-14
2025,15,NYG,WAS,,,2025_15_WAS_NYG,2025-12-14
2025,15,PHI,LV,,,2025_15_LV_PHI,2025-12-14
2025,15,DEN,GB,,,2025_15_GB_DEN,2025-12-14
2025,15,LA,DET,,,2025_15_DET_LA,2025-12-14
2025,15,NO,CAR,,,2025_15_CAR_NO,2025-12-14
2025,15,SEA,IND,,,2025_15_IND_SEA,2025-12-14
2025,15,SF,TEN,,,2025_15_TEN_SF,2025-12-14
2025,15,DAL,MIN,,,2025_15_MIN_DAL,2025-12-14
2025,15,PIT,MIA,,,2025_15_MIA_PIT,2025-12-15
2025,16,SEA,LA,,,2025_16_LA_SEA,2025-12-18
2025,16,WAS,PHI,,,2025_16_PHI_WAS,2025-12-20
2025,16,CHI,GB,,,2025_16_GB_CHI,2025-12-20
2025,16,CAR,TB,,,2025_16_TB_CAR,2025-12-21
2025,16,CLE,BUF,,,2025_16_BUF_CLE,2025-12-21
2025,16,DAL,LAC,,,2025_16_LAC_DAL,2025-12-21
2025,16,MIA,CIN,,,2025_16_CIN_MIA,2025-12-21
2025,16,NO,NYJ,,,2025_16_NYJ_NO,2025-12-21
2025,16,NYG,MIN,,,2025_16_MIN_NYG,2025-12-21
2025,16,TEN,KC,,,2025_16_KC_TEN,2025-12-21
2025,16,ARI,ATL,,,2025_16_ATL_ARI,2025-12-21
2025,16,DEN,JAX,,,2025_16_JAX_DEN,2025-12-21
2025,16,DET,PIT,,,2025_16_PIT_DET,2025-12-21
2025,16,HOU,LV,,,2025_16_LV_HOU,2025-12-21
2025,16,BAL,NE,,,2025_16_NE_BAL,2025-12-21
2025,16,IND,SF,,,2025_16_SF_IND,2025-12-22
2025,17,WAS,DAL,,,2025_17_DAL_WAS,2025-12-25
2025,17,MIN,DET,,,2025_17_DET_MIN,2025-12-25
2025,17,KC,DEN,,,2025_17_DEN_KC,2025-12-25
2025,17,LAC,HOU,,,2025_17_HOU_LAC,2025-12-27
2025,17,GB,BAL,,,2025_17_BAL_GB,2025-12-27
2025,17,CAR,SEA,,,2025_17_SEA_CAR,2025-12-28
2025,17,CIN,ARI,,,2025_17_ARI_CIN,2025-12-28
2025,17,CLE,PIT,,,2025_17_PIT_CLE,2025-12-28
2025,17,IND,JAX,,,2025_17_JAX_IND,2025-12-28
2025,17,MIA,TB,,,2025_17_TB_MIA,2025-12-28
2025,17,NYJ,NE,,,2025_17_NE_NYJ,2025-12-28
2025,17,TEN,NO,,,2025_17_NO_TEN,2025-12-28
2025,17,LV,NYG,,,2025_17_NYG_LV,2025-12-28
2025,17,BUF,PHI,,,2025_17_PHI_BUF,2025-12-28
2025,17,SF,CHI,,,2025_17_CHI_SF,2025-12-28
2025,17,ATL,LA,,,2025_17_LA_ATL,2025-12-29
2025,18,ATL,NO,,,2025_18_NO_ATL,2026-01-04
2025,18,BUF,NYJ,,,2025_18_NYJ_BUF,2026-01-04
2025,18,CHI,DET,,,2025_18_DET_CHI,2026-01-04
2025,18,CIN,CLE,,,2025_18_CLE_CIN,2026-01-04
2025,18,DEN,LAC,,,2025_18_LAC_DEN,2026-01-04
2025,18,HOU,IND,,,2025_18_IND_HOU,2026-01-04
2025,18,JAX,TEN,,,2025_18_TEN_JAX,2026-01-04
2025,18,LA,ARI,,,2025_18_ARI_LA,2026-01-04
2025,18,LV,KC,,,2025_18_KC_LV,2026-01-04
2025,18,MIN,GB,,,2025_18_GB_MIN,2026-01-04
2025,18,NE,MIA,,,2025_18_MIA_NE,2026-01-04
2025,18,NYG,DAL,,,2025_18_DAL_NYG,2026-01-04
2025,18,PHI,WAS,,,2025_18_WAS_PHI,2026-01-04
2025,18,PIT,BAL,,,2025_18_BAL_PIT,2026-01-04
2025,18,SF,SEA,,,2025_18_SEA_SF,2026-01-04
2025,18,TB,CAR,,,2025_18_CAR_TB,2026-01-04
